Country Name,Country Code,Indicator Name,Indicator Code,Region,Region_Code,Income Group,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Denmark,DNK,Urban population growth (annual %),SP.URB.GROW,Europe & Central Asia,ECS,High income,0.260518893,0.253268789,0.17384736,0.185106197,0.240285134,0.29250621,0.362491946,0.364949969,0.369501788,0.552739608,0.597701841,0.447306502,0.394925758,0.361443444,0.350679181,0.417063623,0.43684812,0.40096413,0.499468403,0.613841538,0.610096501,0.669712104,0.812104326,0.727990766,0.606766049,0.598214063,0.588807879,0.625526869,0.710678859,0.77338505
Dominica,DMA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Latin America & Caribbean,LCN,Upper middle income,1460,1750,2090,2100,2300,2390,2590,2750,2830,2980,3080,3190,3360,3340,3600,4150,4360,4810,5080,5140,5480,5760,6330,6510,6700,6890,6780,6710,6960,6760
Dominica,DMA,Rural population,SP.RUR.TOTL,Latin America & Caribbean,LCN,Upper middle income,31823,30309,28842,27464,26187,25164,25148,25167,25163,25099,24959,24761,24539,24341,24203,24115,23951,23824,23700,23560,23396,23219,23035,22861,22707,22571,22451,22343,22241,22139
Dominica,DMA,Rural population (% of total population),SP.RUR.TOTL.ZS,Latin America & Caribbean,LCN,Upper middle income,43.578,41.882,40.202,38.55,36.921,35.518,35.431,35.344,35.256,35.169,35.082,34.995,34.908,34.821,34.735,34.618,34.311,34.006,33.701,33.399,33.097,32.797,32.498,32.201,31.906,31.611,31.319,31.03,30.744,30.461
Dominica,DMA,Rural population growth (annual %),SP.RUR.TOTL.ZG,Latin America & Caribbean,LCN,Upper middle income,-4.692844179,-4.874460068,-4.961203997,-4.895660198,-4.761295173,-3.984870271,-0.063603119,0.075524201,-0.015895092,-0.25466569,-0.559352611,-0.796464387,-0.900614607,-0.810151731,-0.568557893,-0.36425389,-0.682397688,-0.53166007,-0.52184278,-0.592468936,-0.69852912,-0.759415856,-0.795611063,-0.758239645,-0.675915495,-0.600735055,-0.533073982,-0.482208373,-0.45756405,-0.459667326
Dominica,DMA,Urban population,SP.URB.TOTL,Latin America & Caribbean,LCN,Upper middle income,41202,42059,42901,43778,44741,45685,45830,46038,46209,46268,46187,45995,45756,45561,45476,45545,45855,46234,46625,46982,47294,47576,47846,48134,48460,48831,49234,49662,50100,50541
Dominica,DMA,Urban population (% of total),SP.URB.TOTL.IN.ZS,Latin America & Caribbean,LCN,Upper middle income,56.422,58.118,59.798,61.45,63.079,64.482,64.569,64.656,64.744,64.831,64.918,65.005,65.092,65.179,65.265,65.382,65.689,65.994,66.299,66.601,66.903,67.203,67.502,67.799,68.094,68.389,68.681,68.97,69.256,69.539
Dominica,DMA,Urban population growth (annual %),SP.URB.GROW,Latin America & Caribbean,LCN,Upper middle income,2.2433141,2.058659557,1.982174125,2.023627241,2.175889908,2.087970927,0.316888207,0.45282439,0.370744189,0.127599312,-0.175220422,-0.416567828,-0.520976427,-0.427084325,-0.186737315,0.151613393,0.678339581,0.823121415,0.84214198,0.762767167,0.661888793,0.594499485,0.565908743,0.600126827,0.674992728,0.762664169,0.821908466,0.865561139,0.878095496,0.876387998
Dominican Republic,DOM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Latin America & Caribbean,LCN,Upper middle income,1000,930,910,900,870,1030,1320,1580,1700,1910,2140,2300,2380,2470,2630,2650,2810,2590,2480,2910,3470,4260,4610,4830,5280,5420,5660,5840,6020,6130
Dominican Republic,DOM,Rural population,SP.RUR.TOTL,Latin America & Caribbean,LCN,Upper middle income,3038933,3083856,3128306,3172492,3216406,3260122,3303564,3346227,3353117,3346702,3337141,3324820,3310088,3293593,3275546,3256552,3236061,3174945,3095474,3014772,2932759,2849780,2765962,2682123,2598023,2513904,2433248,2356293,2282960,2213068
Dominican Republic,DOM,Rural population (% of total population),SP.RUR.TOTL.ZS,Latin America & Caribbean,LCN,Upper middle income,45.86,45.588,45.316,45.045,44.774,44.503,44.233,43.963,43.249,42.404,41.563,40.728,39.898,39.074,38.254,37.444,36.639,35.404,34.005,32.636,31.295,29.984,28.703,27.459,26.248,25.071,23.961,22.918,21.939,21.02
Dominican Republic,DOM,Rural population growth (annual %),SP.RUR.TOTL.ZG,Latin America & Caribbean,LCN,Upper middle income,1.508323921,1.467429504,1.431088198,1.402575495,1.37471882,1.350003086,1.32372677,1.283155677,0.205691854,-0.191497769,-0.286093091,-0.369891509,-0.444076217,-0.4995709,-0.549449339,-0.581560581,-0.631211749,-1.906654009,-2.534926471,-2.641683922,-2.758058724,-2.870181987,-2.985330342,-3.077984979,-3.185787393,-3.291384789,-3.26099329,-3.213736899,-3.16167748,-3.109305847
Dominican Republic,DOM,Urban population,SP.URB.TOTL,Latin America & Caribbean,LCN,Upper middle income,3587611,3680767,3775008,3870448,3967240,4065500,4164987,4265236,4399935,4545718,4691973,4838654,4986287,5135523,5287077,5440575,5596225,5792814,6007523,6222793,6438574,6654556,6870529,7085614,7299960,7513236,7721788,7925115,8122983,8315323
Dominican Republic,DOM,Urban population (% of total),SP.URB.TOTL.IN.ZS,Latin America & Caribbean,LCN,Upper middle income,54.14,54.412,54.684,54.955,55.226,55.497,55.767,56.037,56.751,57.596,58.437,59.272,60.102,60.926,61.746,62.556,63.361,64.596,65.995,67.364,68.705,70.016,71.297,72.541,73.752,74.929,76.039,77.082,78.061,78.98
Dominican Republic,DOM,Urban population growth (annual %),SP.URB.GROW,Latin America & Caribbean,LCN,Upper middle income,2.60338395,2.5634633,2.528134753,2.496776071,2.47003762,2.446609785,2.41764177,2.378435916,3.109225456,3.259592286,3.166748535,3.078340658,3.005496174,2.949014363,2.908385293,2.861921264,2.820750947,3.45259206,3.639433329,3.520632417,3.408824569,3.299464584,3.193937186,3.082542662,2.980233734,2.879739643,2.737967833,2.599088726,2.466062054,2.340250611
Ecuador,ECU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Latin America & Caribbean,LCN,Upper middle income,1780,1640,1530,1390,1370,1480,1600,1670,1820,1970,2080,2190,2170,1790,1540,1550,1740,2130,2560,2900,3120,3330,3880,4090,4410,4900,5410,5810,6090,6010
Ecuador,ECU,Rural population,SP.RUR.TOTL,Latin America & Caribbean,LCN,Upper middle income,4451644,4488897,4524238,4557867,4588942,4633276,4686300,4737489,4786046,4831813,4874698,4914885,4951797,4984770,5013679,5038408,5082677,5140949,5199322,5259083,5320636,5383308,5446745,5509976,5572134,5633047,5691643,5748015,5802020,5853623
Ecuador,ECU,Rural population (% of total population),SP.RUR.TOTL.ZS,Latin America & Caribbean,LCN,Upper middle income,48.007,47.231,46.454,45.682,44.91,44.291,43.774,43.26,42.746,42.234,41.723,41.215,40.709,40.204,39.701,39.201,38.882,38.684,38.486,38.289,38.093,37.896,37.7,37.505,37.31,37.115,36.912,36.702,36.484,36.258
Ecuador,ECU,Rural population growth (annual %),SP.RUR.TOTL.ZG,Latin America & Caribbean,LCN,Upper middle income,0.870060777,0.833354841,0.784215062,0.740558575,0.679474548,0.961468088,1.137918123,1.086388998,1.01973523,0.951715875,0.883639426,0.821020175,0.748218544,0.663672293,0.578271301,0.492018222,0.874793213,1.139960148,1.12905397,1.142844448,1.163616813,1.171021003,1.171512744,1.154208489,1.121783701,1.087239912,1.034845509,0.985561916,0.935155496,0.885465301
Ecuador,ECU,Urban population,SP.URB.TOTL,Latin America & Caribbean,LCN,Upper middle income,4821261,5015235,5214941,5419513,5629143,5827712,6019370,6213711,6410430,6608763,6808782,7010106,7212090,7413921,7614917,7814345,7989379,8148651,8310323,8476149,8646854,8822171,9000855,9181334,9362558,9544233,9727850,9913297,10100896,10290740
Ecuador,ECU,Urban population (% of total),SP.URB.TOTL.IN.ZS,Latin America & Caribbean,LCN,Upper middle income,51.993,52.769,53.546,54.318,55.09,55.709,56.226,56.74,57.254,57.766,58.277,58.785,59.291,59.796,60.299,60.799,61.118,61.316,61.514,61.711,61.907,62.104,62.3,62.495,62.69,62.885,63.088,63.298,63.516,63.742
Ecuador,ECU,Urban population growth (annual %),SP.URB.GROW,Latin America & Caribbean,LCN,Upper middle income,3.985313773,3.944476763,3.904749513,3.847818415,3.79512513,3.466726019,3.235813218,3.177569932,3.116804936,3.047014429,2.981675388,2.913957265,2.840596228,2.760066469,2.674963759,2.585206043,2.215188742,1.973935748,1.964608486,1.975774235,1.993933607,2.007242949,2.005158797,1.985293716,1.954603377,1.921855399,1.905580796,1.888408156,1.874714552,1.862032896
"Egypt, Arab Rep.",EGY,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Middle East & North Africa,MEA,Lower middle income,640,790,800,780,750,730,740,740,820,920,1020,1130,1210,1320,1420,1450,1360,1290,1230,1240,1330,1550,1860,2140,2390,2590,2850,3040,3210,3340
"Egypt, Arab Rep.",EGY,Rural population,SP.RUR.TOTL,Middle East & North Africa,MEA,Lower middle income,28442329,29281524,30163161,31034215,31876867,32684172,33460636,34214287,34958610,35703809,36452379,37131563,37771028,38422122,39089616,39781241,40496673,41228108,41963742,42696771,43420662,44174504,44970583,45820820,46747779,47758951,48825001,49918025,50998602,52036072
"Egypt, Arab Rep.",EGY,Rural population (% of total population),SP.RUR.TOTL.ZS,Middle East & North Africa,MEA,Lower middle income,56.046,56.123,56.256,56.389,56.522,56.655,56.788,56.921,57.054,57.186,57.319,57.342,57.296,57.25,57.203,57.157,57.111,57.065,57.019,56.973,56.927,56.922,56.942,56.961,56.981,57,56.998,56.975,56.931,56.865
"Egypt, Arab Rep.",EGY,Rural population growth (annual %),SP.RUR.TOTL.ZG,Middle East & North Africa,MEA,Lower middle income,2.717042179,2.907824364,2.966460842,2.846896018,2.679026879,2.501034971,2.347877913,2.227360223,2.15214849,2.10925875,2.074934604,1.846063883,1.707499108,1.709103374,1.722346881,1.753861325,1.782435307,1.790043416,1.768570297,1.731733704,1.6812114,1.721237931,1.786077482,1.873000808,2.00281736,2.139975827,2.207599239,2.213966273,2.141606061,2.013894981
"Egypt, Arab Rep.",EGY,Urban population,SP.URB.TOTL,Middle East & North Africa,MEA,Lower middle income,22305858,22892316,23454517,24001722,24520406,25005656,25461382,25894086,26314237,26730718,27143250,27623003,28151598,28690755,29245289,29818704,30412037,31019518,31632326,32245344,32853623,33430823,34005539,34621623,35293215,36028683,36835901,37695884,38581068,39472012
"Egypt, Arab Rep.",EGY,Urban population (% of total),SP.URB.TOTL.IN.ZS,Middle East & North Africa,MEA,Lower middle income,43.954,43.877,43.744,43.611,43.478,43.345,43.212,43.079,42.946,42.814,42.681,42.658,42.704,42.75,42.797,42.843,42.889,42.935,42.981,43.027,43.073,43.078,43.058,43.039,43.019,43,43.002,43.025,43.069,43.135
"Egypt, Arab Rep.",EGY,Urban population growth (annual %),SP.URB.GROW,Middle East & North Africa,MEA,Lower middle income,2.781992506,2.595197385,2.426179054,2.306247883,2.138009107,1.959637044,1.80608336,1.685172998,1.609552065,1.570326748,1.531500569,1.752047095,1.895525266,1.897082514,1.914355544,1.941734675,1.970263636,1.977813527,1.956295313,1.919408833,1.868836732,1.741629069,1.704510438,1.795500595,1.921230677,2.062463539,2.215756905,2.307797051,2.321077906,2.283017397
El Salvador,SLV,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Latin America & Caribbean,LCN,Lower middle income,760,820,870,860,900,950,1080,1220,1370,1590,1730,1860,1950,2040,2160,2230,2310,2470,2660,2870,3040,3250,3460,3390,3450,3600,3730,3850,3890,3940
El Salvador,SLV,Rural population,SP.RUR.TOTL,Latin America & Caribbean,LCN,Lower middle income,2635131,2643449,2651212,2658831,2666324,2673879,2681243,2655434,2616021,2572666,2525179,2474443,2420624,2405158,2387967,2369223,2348898,2327267,2304445,2280872,2256512,2231556,2206423,2181361,2156521,2132039,2107854,2084181,2061045,2038559
El Salvador,SLV,Rural population (% of total population),SP.RUR.TOTL.ZS,Latin America & Caribbean,LCN,Lower middle income,52.845,52.326,51.806,51.287,50.767,50.246,49.725,48.618,47.323,46.033,44.746,43.47,42.2,41.643,41.088,40.536,39.986,39.439,38.893,38.352,37.813,37.277,36.748,36.227,35.714,35.21,34.713,34.225,33.745,33.274
El Salvador,SLV,Rural population growth (annual %),SP.RUR.TOTL.ZG,Latin America & Caribbean,LCN,Lower middle income,0.346883541,0.315160778,0.293239003,0.286965858,0.281419224,0.282948234,0.275026587,-0.967238647,-1.495364541,-1.671174577,-1.863076401,-2.029663112,-2.198996202,-0.64097603,-0.717322153,-0.788032305,-0.861577129,-0.925166425,-0.98547512,-1.028204056,-1.073756775,-1.112115824,-1.132644778,-1.14236583,-1.145271887,-1.141747624,-1.14084305,-1.129439599,-1.11628366,-1.096995002
El Salvador,SLV,Urban population,SP.URB.TOTL,Latin America & Caribbean,LCN,Lower middle income,2351397,2408436,2466365,2525390,2585758,2647697,2710899,2806400,2911991,3016077,3118184,3217857,3315451,3370502,3423869,3475515,3525403,3573662,3620644,3666334,3711044,3754858,3797776,3840007,3881785,3923169,3964379,4005463,4046661,4088024
El Salvador,SLV,Urban population (% of total),SP.URB.TOTL.IN.ZS,Latin America & Caribbean,LCN,Lower middle income,47.155,47.674,48.194,48.713,49.233,49.754,50.275,51.382,52.677,53.967,55.254,56.53,57.8,58.357,58.912,59.464,60.014,60.561,61.107,61.648,62.187,62.723,63.252,63.773,64.286,64.79,65.287,65.775,66.255,66.726
El Salvador,SLV,Urban population growth (annual %),SP.URB.GROW,Latin America & Caribbean,LCN,Lower middle income,2.430902063,2.396795456,2.376783259,2.365009948,2.362318891,2.367151039,2.359010865,3.4622209,3.693451647,3.511994065,3.329380076,3.146482896,2.987805261,1.646803205,1.570950351,1.497147127,1.42520865,1.359608439,1.306107021,1.254034217,1.212098591,1.173722961,1.136516399,1.105855727,1.082090988,1.060464619,1.044947682,1.030995694,1.02329173,1.016962709
Equatorial Guinea,GNQ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Sub-Saharan Africa,SSF,Upper middle income,180,230,270,260,290,300,420,410,300,280,400,970,790,920,880,1040,1470,1390,2040,4660,9320,12110,13150,8700,7880,9720,12460,11890,10210,7790
Equatorial Guinea,GNQ,Rural population,SP.RUR.TOTL,Sub-Saharan Africa,SSF,Upper middle income,228296,234065,238287,242093,246248,250828,255517,260284,264982,274227,283738,293549,303670,314112,324876,335992,347444,359093,370862,382680,394514,406383,418342,430495,442888,455529,468392,481414,494534,507687
Equatorial Guinea,GNQ,Rural population (% of total population),SP.RUR.TOTL.ZS,Sub-Saharan Africa,SSF,Upper middle income,69.129,68.183,67.22,66.245,65.255,64.252,63.234,62.208,61.169,61.166,61.171,61.177,61.183,61.189,61.194,61.2,61.206,61.198,61.178,61.144,61.097,61.037,60.963,60.877,60.777,60.663,60.537,60.397,60.244,60.077
Equatorial Guinea,GNQ,Rural population growth (annual %),SP.RUR.TOTL.ZG,Sub-Saharan Africa,SSF,Upper middle income,3.577080661,2.495582199,1.787697497,1.584612032,1.701720834,1.842828708,1.852149836,1.848439894,1.788855658,3.42943314,3.40950466,3.399329878,3.389700955,3.380802473,3.369396086,3.364377909,3.351615078,3.297790693,3.224861789,3.136910505,3.045549681,2.964143706,2.900321513,2.863642958,2.838120701,2.814246456,2.784617118,2.742205461,2.688829825,2.624921093
Equatorial Guinea,GNQ,Urban population,SP.URB.TOTL,Sub-Saharan Africa,SSF,Upper middle income,101951,109225,116201,123358,131115,139553,148564,158125,168215,174105,180106,186287,192660,199235,206020,213015,220220,227679,235339,243186,251204,259415,267881,276660,285822,295389,305337,315668,326351,337373
Equatorial Guinea,GNQ,Urban population (% of total),SP.URB.TOTL.IN.ZS,Sub-Saharan Africa,SSF,Upper middle income,30.871,31.817,32.78,33.755,34.745,35.748,36.766,37.792,38.831,38.834,38.829,38.823,38.817,38.811,38.806,38.8,38.794,38.802,38.822,38.856,38.903,38.963,39.037,39.123,39.223,39.337,39.463,39.603,39.756,39.923
Equatorial Guinea,GNQ,Urban population growth (annual %),SP.URB.GROW,Sub-Saharan Africa,SSF,Upper middle income,7.978362983,6.891766914,6.19114754,5.976924674,6.098410373,6.236965672,6.257138441,6.237001765,6.185706363,3.441564238,3.388700096,3.37429288,3.363848208,3.35580552,3.348821893,3.338933431,3.326446092,3.330969552,3.309028565,3.279955479,3.243877539,3.216373793,3.211375609,3.22464634,3.257992399,3.292389232,3.312295291,3.327494371,3.32824609,3.321565393
Ethiopia,ETH,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Sub-Saharan Africa,SSF,Low income,230,280,270,250,260,250,220,210,160,150,150,140,130,120,120,130,120,110,130,160,180,220,280,340,380,390,410,470,550,590
Ethiopia,ETH,Rural population,SP.RUR.TOTL,Sub-Saharan Africa,SSF,Low income,37180589,38293351,39455441,40685124,41991808,43379153,44834556,46327943,47821722,49323035,50802171,52254946,53697100,55156176,56649816,58184086,59749433,61342906,62955413,64580907,66217490,67855418,69363165,70877514,72396983,73922256,75449287,76979972,78509424,80037383
Ethiopia,ETH,Rural population (% of total population),SP.RUR.TOTL.ZS,Sub-Saharan Africa,SSF,Low income,88.321,88.091,87.857,87.62,87.379,87.133,86.884,86.63,86.373,86.173,85.994,85.814,85.631,85.447,85.26,85.073,84.882,84.69,84.496,84.3,84.101,83.884,83.49,83.09,82.681,82.265,81.84,81.41,80.972,80.528
Ethiopia,ETH,Rural population growth (annual %),SP.RUR.TOTL.ZG,Sub-Saharan Africa,SSF,Low income,2.932992781,2.948945396,2.989568122,3.069056275,3.161202969,3.250442844,3.30002013,3.276611819,3.173467185,3.091124189,2.954787659,2.819545676,2.722444968,2.680972859,2.672001453,2.672314147,2.654782031,2.631983162,2.594721282,2.549206415,2.502581762,2.443460826,2.197672721,2.15972694,2.121139493,2.08493191,2.044678885,2.008454892,1.967338441,1.927514449
Ethiopia,ETH,Urban population,SP.URB.TOTL,Sub-Saharan Africa,SSF,Low income,4916522,5176868,5453264,5748480,6065286,6405834,6768220,7150001,7544795,7914191,8274243,8638318,9010447,9393985,9793787,10209042,10641737,11089384,11551561,12027524,12518185,13036550,13716443,14424585,15164831,15936440,16741924,17578402,18449308,19353367
Ethiopia,ETH,Urban population (% of total),SP.URB.TOTL.IN.ZS,Sub-Saharan Africa,SSF,Low income,11.679,11.909,12.143,12.38,12.621,12.867,13.116,13.37,13.627,13.827,14.006,14.186,14.369,14.553,14.74,14.927,15.118,15.31,15.504,15.7,15.899,16.116,16.51,16.91,17.319,17.735,18.16,18.59,19.028,19.472
Ethiopia,ETH,Urban population growth (annual %),SP.URB.GROW,Sub-Saharan Africa,SSF,Low income,5.142623845,5.159887025,5.201408829,5.272114355,5.364622506,5.462744055,5.502899004,5.487436888,5.374542497,4.779955558,4.44899596,4.306045122,4.217679399,4.168490891,4.16786142,4.152559316,4.150992427,4.120453181,4.083232507,4.037711067,3.99846971,4.057456383,5.083838118,5.033871036,5.004495451,4.962931391,4.930768184,4.875499663,4.835587363,4.78395465
Fiji,FJI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,East Asia & Pacific,EAS,Upper middle income,1790,1770,1790,1790,1790,1790,1990,2090,2230,2460,2660,2580,2300,2350,2230,2140,2170,2420,3030,3590,3630,3830,4020,3870,3650,3610,4020,4660,4870,4800
Fiji,FJI,Rural population,SP.RUR.TOTL,East Asia & Pacific,EAS,Upper middle income,440650,437892,433136,428651,425437,423770,423223,423319,423314,422677,421406,422340,423182,423288,422582,420949,418515,415785,413441,411970,411511,411880,412741,413660,414256,414461,414386,414040,413493,412813
Fiji,FJI,Rural population (% of total population),SP.RUR.TOTL.ZS,East Asia & Pacific,EAS,Upper middle income,61.325,60.673,59.915,59.155,58.389,57.619,56.844,56.067,55.287,54.504,53.718,53.268,52.877,52.485,52.092,51.7,51.308,50.915,50.521,50.129,49.736,49.343,48.949,48.56,48.172,47.786,47.404,47.024,46.646,46.272
